,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
1990-12-05,,2.3427538871765137,0.4508666694164276,9.01292896270752,,4.994021892547607,0.8333330154418945,20.90625,,5.036107063293457,0.8333330154418945,20.90625,,4.923882007598877,0.8333330154418945,20.4375,,4.937910079956055,0.8333330154418945,20.59375,,4860761,0,1879200
1990-12-06,,2.369077682495117,0.46589547395706177,9.120709419250488,,5.050135135650635,0.8611109852790833,21.15625,,5.078190803527832,0.8611109852790833,21.21875,,4.97999382019043,0.8472219705581665,21.03125,,5.036107063293457,0.8472219705581665,21.1875,,7162383,7200,3908000
1990-12-07,,2.3624954223632812,0.47716715931892395,9.147649765014648,,5.036107063293457,0.8819440007209778,21.21875,,5.0641632080078125,0.8819440007209778,21.3125,,4.97999382019043,0.875,21.03125,,5.022078990936279,0.875,21.125,,5630642,14400,1509600
1990-12-10,,2.3888189792633057,0.4696529805660248,9.22849178314209,,5.09221887588501,0.8680559992790222,21.40625,,5.09221887588501,0.875,21.5,,5.022078990936279,0.8680559992790222,21.09375,,5.022078990936279,0.875,21.125,,4789476,18000,923200
1990-12-11,,2.3624954223632812,0.47716715931892395,9.188067436218262,,5.036107063293457,0.8819440007209778,21.3125,,5.078190803527832,0.8819440007209778,21.40625,,5.008049964904785,0.8680559992790222,21.25,,5.0641632080078125,0.8680559992790222,21.3125,,4795713,48600,862400
1990-12-12,,2.3954010009765625,0.48468151688575745,9.282373428344727,,5.106247901916504,0.8958330154418945,21.53125,,5.120275974273682,0.8958330154418945,21.53125,,4.994021892547607,0.8958330154418945,21.28125,,5.008049964904785,0.8958330154418945,21.28125,,7201590,3600,1361600
1990-12-13,,2.375657081604004,0.48092466592788696,9.241957664489746,,5.0641632080078125,0.8888890147209167,21.4375,,5.204444885253906,0.8958330154418945,21.59375,,5.050135135650635,0.8888890147209167,21.3125,,5.134304046630859,0.8958330154418945,21.59375,,3946528,16200,837600
1990-12-14,,2.3559153079986572,0.47716715931892395,9.174595832824707,,5.022078990936279,0.8819440007209778,21.28125,,5.106247901916504,0.8888890147209167,21.375,,4.97999382019043,0.8819440007209778,21.125,,5.078190803527832,0.8888890147209167,21.3125,,4375131,109800,986400
1990-12-17,,2.3361732959747314,0.47716715931892395,9.066816329956055,,4.97999382019043,0.8819440007209778,21.03125,,5.008049964904785,0.8819440007209778,21.15625,,4.951938152313232,0.8819440007209778,21.03125,,4.97999382019043,0.8819440007209778,21.125,,4677202,57600,665600
1990-12-18,,2.3624954223632812,0.4734099507331848,9.215010643005371,,5.036107063293457,0.875,21.375,,5.036107063293457,0.8888890147209167,21.5,,4.96596622467041,0.875,21.03125,,4.97999382019043,0.8819440007209778,21.03125,,3968805,5400,1842800
1990-12-19,,2.369077682495117,0.4734099507331848,9.309319496154785,,5.050135135650635,0.875,21.59375,,5.078190803527832,0.875,21.59375,,4.97999382019043,0.875,21.34375,,5.036107063293457,0.875,21.375,,6101124,0,1638400
1990-12-20,,2.323011875152588,0.4583810269832611,9.363204002380371,,4.951938152313232,0.8472219705581665,21.71875,,5.008049964904785,0.8680559992790222,21.84375,,4.923882007598877,0.8472219705581665,21.34375,,4.96596622467041,0.8680559992790222,21.34375,,4878583,46800,1368800
1990-12-21,,2.2966885566711426,0.4546240270137787,9.295842170715332,,4.895824909210205,0.8402780294418335,21.5625,,5.036107063293457,0.8402780294418335,21.8125,,4.86776876449585,0.8402780294418335,21.53125,,5.036107063293457,0.8402780294418335,21.8125,,8954315,66600,4096800
1990-12-24,,2.303269624710083,0.4546240270137787,9.268905639648438,,4.909852981567383,0.8402780294418335,21.5,,4.923882007598877,0.8402780294418335,21.625,,4.86776876449585,0.8333330154418945,21.5,,4.86776876449585,0.8402780294418335,21.625,,1104921,147600,525200
1990-12-26,,2.303269624710083,0.4546240270137787,9.295842170715332,,4.909852981567383,0.8402780294418335,21.5625,,4.909852981567383,0.8402780294418335,21.65625,,4.86776876449585,0.8402780294418335,21.53125,,4.895824909210205,0.8402780294418335,21.5625,,2569832,3600,539200
1990-12-27,,2.31643009185791,0.4546240270137787,9.268905639648438,,4.937910079956055,0.8402780294418335,21.5,,4.951938152313232,0.8402780294418335,21.5625,,4.881796836853027,0.8402780294418335,21.46875,,4.895824909210205,0.8402780294418335,21.5,,3568717,0,1242400
1990-12-28,,2.329592704772949,0.4546240270137787,9.295842170715332,,4.96596622467041,0.8402780294418335,21.5625,,4.97999382019043,0.8402780294418335,21.5625,,4.923882007598877,0.8402780294418335,21.46875,,4.937910079956055,0.8402780294418335,21.5,,2955664,0,497600
1990-12-31,,2.369077682495117,0.46213844418525696,9.241957664489746,,5.050135135650635,0.8541669845581055,21.4375,,5.050135135650635,0.8541669845581055,21.59375,,4.937910079956055,0.8541669845581055,21.4375,,4.937910079956055,0.8541669845581055,21.5625,,2894180,12600,346000
1991-01-02,,2.2769463062286377,0.46213844418525696,9.147649765014648,,4.85374116897583,0.8541669845581055,21.21875,,5.036107063293457,0.8541669845581055,21.59375,,4.839713096618652,0.8541669845581055,21.21875,,5.036107063293457,0.8541669845581055,21.46875,,6985952,0,1466000
1991-01-03,,2.1913959980010986,0.46213844418525696,8.9994535446167,,4.671374797821045,0.8541669845581055,20.875,,4.85374116897583,0.8541669845581055,21.21875,,4.657347202301025,0.8541669845581055,20.875,,4.825684070587158,0.8541669845581055,21.1875,,9220744,9000,1020000
1991-01-04,,2.1453299522399902,0.46213844418525696,8.972512245178223,,4.573177814483643,0.8541669845581055,20.8125,,4.615262031555176,0.8541669845581055,21.0625,,4.517065048217773,0.8541669845581055,20.75,,4.601233959197998,0.8541669845581055,20.90625,,11642659,3600,2250800
1991-01-07,,2.112426280975342,0.46213844418525696,8.864737510681152,,4.503036975860596,0.8541669845581055,20.5625,,4.545121192932129,0.8611109852790833,20.78125,,4.460951805114746,0.8541669845581055,20.5625,,4.47498083114624,0.8541669845581055,20.6875,,6321217,16200,1378400
1991-01-08,,2.138749837875366,0.4546240270137787,8.635706901550293,,4.559150218963623,0.8402780294418335,20.03125,,4.6292901039123535,0.8541669845581055,20.59375,,4.489008903503418,0.8402780294418335,20.03125,,4.503036975860596,0.8541669845581055,20.5625,,8253938,95400,2968000
1991-01-09,,2.136634111404419,0.4546240270137787,8.46056842803955,,4.531093120574951,0.8402780294418335,19.625,,4.685402870178223,0.8402780294418335,20.4375,,4.517065048217773,0.8402780294418335,19.5625,,4.6292901039123535,0.8402780294418335,20.15625,,8710163,1800,2882000
1991-01-10,,2.1498615741729736,0.4546240270137787,8.581819534301758,,4.559150218963623,0.8402780294418335,19.90625,,4.58720588684082,0.8402780294418335,19.96875,,4.517065048217773,0.8402780294418335,19.78125,,4.559150218963623,0.8402780294418335,19.90625,,4270876,3600,1252800
1991-01-11,,2.156477928161621,0.4546240270137787,8.797375679016113,,4.573177814483643,0.8402780294418335,20.40625,,4.601233959197998,0.8472219705581665,20.40625,,4.545121192932129,0.8402780294418335,19.8125,,4.573177814483643,0.8402780294418335,19.8125,,3017147,156600,906800
1991-01-14,,2.103557586669922,0.4546240270137787,8.810850143432617,,4.460951805114746,0.8402780294418335,20.4375,,4.517065048217773,0.8402780294418335,20.5625,,4.404839992523193,0.8402780294418335,20.0625,,4.460951805114746,0.8402780294418335,20.21875,,5367777,0,3238000
1991-01-15,,2.1101737022399902,0.44710931181907654,8.756959915161133,,4.47498083114624,0.8263890147209167,20.3125,,4.517065048217773,0.8333330154418945,20.5625,,4.446924209594727,0.8263890147209167,20.25,,4.460951805114746,0.8333330154418945,20.53125,,4384041,37800,1058400
1991-01-16,,2.156477928161621,0.44710931181907654,8.743485450744629,,4.573177814483643,0.8263890147209167,20.28125,,4.601233959197998,0.8263890147209167,20.34375,,4.460951805114746,0.8263890147209167,20.125,,4.460951805114746,0.8263890147209167,20.3125,,6838926,1800,1150000
1991-01-17,,2.249086856842041,0.4583810269832611,9.188067436218262,,4.769571781158447,0.8472219705581665,21.3125,,4.8116559982299805,0.8472219705581665,21.3125,,4.685402870178223,0.8402780294418335,20.90625,,4.685402870178223,0.8402780294418335,20.90625,,14979699,12600,2562800
1991-01-18,,2.262317419052124,0.46589547395706177,9.268905639648438,,4.797627925872803,0.8611109852790833,21.5,,4.797627925872803,0.8611109852790833,21.5,,4.713459014892578,0.8611109852790833,21.1875,,4.755544185638428,0.8611109852790833,21.25,,7253272,1800,6489600
1991-01-21,,2.2358577251434326,0.46213844418525696,9.20154094696045,,4.74151611328125,0.8541669845581055,21.34375,,4.783599853515625,0.8541669845581055,21.40625,,4.685402870178223,0.8541669845581055,21.25,,4.713459014892578,0.8541669845581055,21.34375,,3769206,3600,1046800
1991-01-22,,2.2160117626190186,0.46589547395706177,9.16112232208252,,4.6994309425354,0.8611109852790833,21.25,,4.755544185638428,0.8680559992790222,21.5625,,4.671374797821045,0.8611109852790833,21.21875,,4.727487087249756,0.8611109852790833,21.34375,,3996428,36000,1364000
1991-01-23,,2.262317419052124,0.4734099507331848,8.703071594238281,,4.797627925872803,0.875,20.1875,,4.8116559982299805,0.875,21.28125,,4.6994309425354,0.875,19.9375,,4.713459014892578,0.875,21.28125,,5419459,1800,10522400
1991-01-24,,2.321851968765259,0.48843902349472046,8.743485450744629,,4.923882007598877,0.9027780294418335,20.28125,,4.937910079956055,0.9027780294418335,20.3125,,4.797627925872803,0.8888890147209167,20.125,,4.797627925872803,0.8888890147209167,20.15625,,6666951,16200,4643600
1991-01-25,,2.3350813388824463,0.48691728711128235,8.837798118591309,,4.951938152313232,0.8888890147209167,20.5,,4.96596622467041,0.8888890147209167,20.65625,,4.895824909210205,0.8888890147209167,20.28125,,4.909852981567383,0.8888890147209167,20.3125,,5554901,10800,4087200
1991-01-28,,2.348313093185425,0.4945257008075714,8.864737510681152,,4.97999382019043,0.9027780294418335,20.5625,,4.994021892547607,0.9027780294418335,20.71875,,4.909852981567383,0.8958330154418945,20.46875,,4.909852981567383,0.8958330154418945,20.46875,,4688786,75600,1883600
1991-01-29,,2.2953922748565674,0.48691728711128235,8.878205299377441,,4.86776876449585,0.8888890147209167,20.59375,,4.994021892547607,0.8958330154418945,20.59375,,4.85374116897583,0.8888890147209167,20.375,,4.97999382019043,0.8958330154418945,20.53125,,5742025,43200,1045200
1991-01-30,,2.341696262359619,0.5097419023513794,9.066816329956055,,4.96596622467041,0.9305559992790222,21.03125,,4.994021892547607,0.9305559992790222,21.03125,,4.86776876449585,0.8888890147209167,20.65625,,4.86776876449585,0.8888890147209167,20.6875,,7345051,61200,2105600
1991-01-31,,2.302006721496582,0.5173491835594177,9.147649765014648,,4.881796836853027,0.9444440007209778,21.21875,,4.937910079956055,0.9444440007209778,21.21875,,4.85374116897583,0.9305559992790222,20.9375,,4.937910079956055,0.9305559992790222,21.0625,,5660938,9000,1190400
1991-02-01,,2.2755472660064697,0.5363697409629822,8.972512245178223,,4.825684070587158,0.9791669845581055,20.8125,,4.86776876449585,0.9791669845581055,21.21875,,4.671374797821045,0.9444440007209778,20.75,,4.825684070587158,0.9444440007209778,21.1875,,8321659,190800,1769600
1991-02-04,,2.2821624279022217,0.5744103193283081,9.066816329956055,,4.839713096618652,1.048611044883728,21.03125,,4.923882007598877,1.048611044883728,21.125,,4.8116559982299805,0.9930559992790222,20.78125,,4.86776876449585,0.9930559992790222,20.8125,,4963234,174600,1740000
1991-02-05,,2.354926586151123,0.5820180177688599,9.255428314208984,,4.994021892547607,1.0625,21.46875,,4.994021892547607,1.069443941116333,21.5,,4.85374116897583,1.055556058883667,20.90625,,4.85374116897583,1.055556058883667,21.0625,,7202481,55800,2666000
1991-02-06,,2.3747711181640625,0.5972344875335693,9.45750904083252,,5.036107063293457,1.0902780294418335,21.9375,,5.036107063293457,1.0972219705581665,21.9375,,4.923882007598877,1.076388955116272,21.46875,,4.994021892547607,1.076388955116272,21.46875,,6360424,50400,2686400
1991-02-07,,2.3813867568969727,0.6048430800437927,9.4036283493042,,5.050135135650635,1.1041669845581055,21.8125,,5.190415859222412,1.125,22.0625,,5.022078990936279,1.0902780294418335,21.65625,,5.036107063293457,1.0902780294418335,21.875,,9850727,597600,2856400
1991-02-08,,2.368156909942627,0.6048430800437927,9.417099952697754,,5.022078990936279,1.1041669845581055,21.84375,,5.09221887588501,1.111111044883728,21.90625,,4.994021892547607,1.1041669845581055,21.65625,,5.036107063293457,1.1041669845581055,21.75,,6417452,55800,1644800
1991-02-11,,2.4806110858917236,0.5934301614761353,9.767379760742188,,5.260557174682617,1.0833330154418945,22.65625,,5.274584770202637,1.0972219705581665,22.65625,,5.022078990936279,1.0833330154418945,21.84375,,5.036107063293457,1.0972219705581665,21.875,,9376680,3600,1950000
1991-02-12,,2.4739956855773926,0.6086466908454895,9.78084945678711,,5.2465291023254395,1.111111044883728,22.6875,,5.372782230377197,1.111111044883728,22.9375,,5.218472957611084,1.0833330154418945,22.25,,5.232501029968262,1.0833330154418945,22.5,,8878575,108000,3655600
1991-02-13,,2.4541523456573486,0.6048430800437927,10.050285339355469,,5.204444885253906,1.1041669845581055,23.3125,,5.2465291023254395,1.1041669845581055,23.4375,,5.120275974273682,1.1041669845581055,22.65625,,5.218472957611084,1.1041669845581055,22.78125,,9666276,7200,2025200
1991-02-14,,2.421077013015747,0.5820180177688599,9.834738731384277,,5.134304046630859,1.0625,22.8125,,5.274584770202637,1.0902780294418335,23.28125,,5.09221887588501,1.055556058883667,22.71875,,5.162360191345215,1.0902780294418335,23.25,,7231886,61200,2592800
1991-02-15,,2.487227201461792,0.5934301614761353,9.892354011535645,,5.274584770202637,1.0833330154418945,22.75,,5.330698013305664,1.0833330154418945,22.875,,5.190415859222412,1.069443941116333,22.40625,,5.190415859222412,1.069443941116333,22.625,,9561131,37800,5780800
1991-02-19,,2.4806110858917236,0.5858221054077148,9.729290008544922,,5.260557174682617,1.069443941116333,22.375,,5.274584770202637,1.076388955116272,22.71875,,5.120275974273682,1.069443941116333,22.15625,,5.162360191345215,1.076388955116272,22.71875,,6653585,3600,3196000
1991-02-20,,2.4475369453430176,0.5934301614761353,9.593400955200195,,5.190415859222412,1.0833330154418945,22.0625,,5.260557174682617,1.0902780294418335,22.25,,5.176387786865234,1.069443941116333,22.03125,,5.260557174682617,1.069443941116333,22.125,,4341270,23400,1487600
1991-02-21,,2.4409215450286865,0.5972344875335693,9.525469779968262,,5.176387786865234,1.0902780294418335,21.90625,,5.2465291023254395,1.0902780294418335,22.1875,,5.176387786865234,1.0833330154418945,21.875,,5.190415859222412,1.0833330154418945,22.0,,3472481,30600,1370000
1991-02-22,,2.4806110858917236,0.5858221054077148,9.51187515258789,,5.260557174682617,1.069443941116333,21.875,,5.3587541580200195,1.076388955116272,22.125,,5.204444885253906,1.069443941116333,21.75,,5.232501029968262,1.076388955116272,21.78125,,6050333,12600,2479600
1991-02-25,,2.5136847496032715,0.5744103193283081,9.566228866577148,,5.330698013305664,1.048611044883728,22.0,,5.3587541580200195,1.0625,22.21875,,5.218472957611084,1.048611044883728,21.875,,5.330698013305664,1.0625,22.1875,,4940957,100800,2048000
1991-02-26,,2.42769193649292,0.5782145261764526,9.525469779968262,,5.148332118988037,1.055556058883667,21.90625,,5.302641868591309,1.055556058883667,22.0,,5.134304046630859,1.055556058883667,21.78125,,5.274584770202637,1.055556058883667,21.96875,,4465128,9000,2085200
1991-02-27,,2.5136847496032715,0.5782145261764526,9.6477632522583,,5.330698013305664,1.055556058883667,22.1875,,5.330698013305664,1.055556058883667,22.3125,,5.148332118988037,1.055556058883667,21.875,,5.162360191345215,1.055556058883667,21.875,,4848286,16200,1654400
1991-02-28,,2.4541523456573486,0.5744103193283081,9.620587348937988,,5.204444885253906,1.048611044883728,22.125,,5.3587541580200195,1.048611044883728,22.21875,,5.190415859222412,1.048611044883728,22.0625,,5.3587541580200195,1.048611044883728,22.1875,,5793707,16200,1417600
1991-03-01,,2.4012324810028076,0.5668017268180847,9.702112197875977,,5.09221887588501,1.0347219705581665,22.3125,,5.148332118988037,1.048611044883728,22.34375,,5.050135135650635,1.0277780294418335,21.96875,,5.148332118988037,1.048611044883728,22.0,,11739785,37800,1681600
1991-03-04,,2.4012324810028076,0.5668017268180847,9.702112197875977,,5.09221887588501,1.0347219705581665,22.3125,,5.176387786865234,1.0347219705581665,22.5,,5.0641632080078125,1.0277780294418335,22.09375,,5.148332118988037,1.0347219705581665,22.5,,6625071,14400,2359600
1991-03-05,,2.4078471660614014,0.5820180177688599,9.83799934387207,,5.106247901916504,1.0625,22.625,,5.2465291023254395,1.0625,22.71875,,5.09221887588501,1.0347219705581665,22.34375,,5.106247901916504,1.0347219705581665,22.40625,,13126283,190800,1568000
1991-03-06,,2.4541523456573486,0.5744103193283081,9.851588249206543,,5.204444885253906,1.048611044883728,22.65625,,5.260557174682617,1.0625,22.875,,5.162360191345215,1.048611044883728,22.625,,5.218472957611084,1.0625,22.6875,,13132520,502200,2067600
1991-03-07,,2.4409215450286865,0.5820180177688599,9.86517333984375,,5.176387786865234,1.0625,22.6875,,5.2465291023254395,1.0625,22.8125,,5.162360191345215,1.0625,22.625,,5.204444885253906,1.0625,22.65625,,6290921,9000,890400
1991-03-08,,2.5070698261260986,0.5858221054077148,9.919532775878906,,5.316669940948486,1.069443941116333,22.8125,,5.428894996643066,1.069443941116333,22.96875,,5.190415859222412,1.0625,22.75,,5.204444885253906,1.0625,22.78125,,13495184,9000,1756800
1991-03-11,,2.5269148349761963,0.5820180177688599,9.783642768859863,,5.3587541580200195,1.0625,22.5,,5.456951141357422,1.0625,22.78125,,5.344726085662842,1.0625,22.5,,5.344726085662842,1.0625,22.75,,7208718,1800,1153200
